,Unnamed: 0,Timestamp,Light,chamber_1_loc,chamber_2_loc,chamber_3_loc,chamber_4_loc,chamber_5_loc,chamber_6_loc,chamber_7_loc,chamber_8_loc,chamber_9_loc,chamber_10_loc,chamber_11_loc,chamber_12_loc,chamber_13_loc,chamber_14_loc,chamber_15_loc,chamber_16_loc,chamber_17_loc,chamber_18_loc,chamber_19_loc,chamber_20_loc,chamber_1_shock,chamber_2_shock,chamber_3_shock,chamber_4_shock,chamber_5_shock,chamber_6_shock,chamber_7_shock,chamber_8_shock,chamber_9_shock,chamber_10_shock,chamber_11_shock,chamber_12_shock,chamber_13_shock,chamber_14_shock,chamber_15_shock,chamber_16_shock,chamber_17_shock,chamber_18_shock,chamber_19_shock,chamber_20_shock,mch_right_status,oct_right_status,moil_right_status,mch_left_status,oct_left_status,moil_left_status
9214,9214,2024-09-04 12:56:05,light_state,-30.0,10.000000000000014,-91.42857142857144,-92.85714285714286,52.85714285714283,-75.71428571428572,-42.85714285714286,61.428571428571445,31.428571428571416,-84.28571428571429,14.074074074074076,-70.37037037037038,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-92.5925925925926,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9215,9215,2024-09-04 12:56:05,light_state,-30.0,8.57142857142857,-91.42857142857144,-94.28571428571428,52.85714285714283,-75.71428571428572,-42.85714285714286,60.0,38.57142857142856,-85.71428571428572,14.074074074074076,-67.4074074074074,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9216,9216,2024-09-04 12:56:05,light_state,-30.0,8.57142857142857,-91.42857142857144,-94.28571428571428,52.85714285714283,-74.28571428571429,-42.85714285714286,54.28571428571431,34.28571428571428,-87.14285714285714,14.074074074074076,-62.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-94.07407407407408,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9217,9217,2024-09-04 12:56:05,light_state,-30.0,5.714285714285722,-91.42857142857144,-94.28571428571428,52.85714285714283,-73.57142857142858,-42.85714285714286,51.428571428571416,30.0,-88.57142857142857,14.074074074074076,-55.55555555555556,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-91.11111111111111,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9218,9218,2024-09-04 12:56:06,light_state,-30.0,5.714285714285722,-91.42857142857144,-92.85714285714286,52.85714285714283,-72.85714285714286,-42.85714285714286,50.0,30.0,-87.14285714285714,14.074074074074076,-52.59259259259259,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-91.11111111111111,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9219,9219,2024-09-04 12:56:06,light_state,-30.0,5.714285714285722,-91.42857142857144,-92.85714285714286,52.85714285714283,-71.42857142857143,-42.85714285714286,47.14285714285717,28.571428571428584,-85.71428571428572,14.074074074074076,-48.14814814814815,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-86.66666666666667,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9220,9220,2024-09-04 12:56:06,light_state,-30.0,5.714285714285722,-91.42857142857144,-91.42857142857144,52.85714285714283,-71.42857142857143,-42.85714285714286,45.714285714285694,25.714285714285708,-88.57142857142857,14.074074074074076,-40.74074074074075,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-88.14814814814815,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9221,9221,2024-09-04 12:56:06,light_state,-30.0,2.857142857142847,-91.42857142857144,-90.0,52.85714285714283,-71.42857142857143,-42.85714285714286,44.28571428571428,25.714285714285708,-91.42857142857144,14.074074074074076,-37.77777777777778,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-85.18518518518519,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9222,9222,2024-09-04 12:56:06,light_state,-30.0,5.714285714285722,-91.42857142857144,-87.14285714285714,52.85714285714283,-70.0,-42.85714285714286,41.428571428571445,27.14285714285714,-91.42857142857144,14.074074074074076,-31.851851851851848,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-83.7037037037037,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9223,9223,2024-09-04 12:56:06,light_state,-30.0,1.4285714285714164,-91.42857142857144,-85.71428571428572,52.85714285714283,-70.0,-42.85714285714286,40.0,28.571428571428584,-87.14285714285714,14.074074074074076,-24.444444444444443,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-82.22222222222223,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9224,9224,2024-09-04 12:56:06,light_state,-30.0,1.4285714285714164,-91.42857142857144,-84.28571428571429,52.85714285714283,-70.0,-42.85714285714286,38.57142857142856,27.14285714285714,-87.14285714285714,14.074074074074076,-22.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-82.22222222222223,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9225,9225,2024-09-04 12:56:06,light_state,-30.0,5.714285714285722,-91.42857142857144,-87.14285714285714,52.85714285714283,-70.0,-42.85714285714286,37.14285714285714,31.428571428571416,-85.71428571428572,14.074074074074076,-20.0,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-79.25925925925927,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9226,9226,2024-09-04 12:56:06,light_state,-30.0,4.285714285714292,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-42.85714285714286,34.28571428571428,27.14285714285714,-85.71428571428572,14.074074074074076,-18.51851851851852,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-77.77777777777777,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9227,9227,2024-09-04 12:56:07,light_state,-30.0,0.0,-91.42857142857144,-87.14285714285714,52.85714285714283,-70.0,-42.85714285714286,32.85714285714286,28.571428571428584,-87.14285714285714,14.074074074074076,-14.074074074074076,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-74.81481481481481,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9228,9228,2024-09-04 12:56:07,light_state,-30.0,1.4285714285714164,-91.42857142857144,-85.71428571428572,52.85714285714283,-70.0,-42.85714285714286,30.0,25.714285714285708,-85.71428571428572,14.074074074074076,-9.629629629629632,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-74.81481481481481,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9229,9229,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-84.28571428571429,52.85714285714283,-70.0,-42.85714285714286,31.428571428571416,25.714285714285708,-84.28571428571429,14.074074074074076,-8.148148148148152,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-71.85185185185185,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9230,9230,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-84.28571428571429,52.85714285714283,-70.0,-42.85714285714286,28.571428571428584,22.85714285714286,-82.85714285714286,14.074074074074076,-6.666666666666671,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-68.88888888888889,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9231,9231,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-82.85714285714286,52.85714285714283,-70.0,-42.85714285714286,27.14285714285714,21.428571428571416,-82.85714285714286,14.074074074074076,-2.2222222222222285,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-67.4074074074074,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9232,9232,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,22.14285714285714,24.28571428571429,-80.0,14.074074074074076,0.7407407407407334,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-65.92592592592592,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9233,9233,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,20.000000000000004,21.428571428571416,-75.71428571428572,14.074074074074076,5.185185185185176,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-62.96296296296296,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9234,9234,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,18.57142857142857,21.428571428571416,-74.28571428571429,14.074074074074076,9.629629629629632,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-60.0,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9235,9235,2024-09-04 12:56:07,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,15.714285714285722,22.85714285714286,-74.28571428571429,14.074074074074076,14.074074074074076,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-57.03703703703704,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9236,9236,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,12.85714285714286,22.85714285714286,-70.0,14.074074074074076,18.518518518518505,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-52.59259259259259,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9237,9237,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,10.000000000000014,22.85714285714286,-65.71428571428572,14.074074074074076,22.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-51.11111111111112,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9238,9238,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-80.0,52.85714285714283,-70.0,-42.85714285714286,8.57142857142857,22.85714285714286,-61.42857142857142,14.074074074074076,27.40740740740742,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-46.66666666666666,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9239,9239,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-70.0,-42.85714285714286,4.285714285714292,22.85714285714286,-57.142857142857146,14.074074074074076,34.81481481481481,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-45.18518518518518,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9240,9240,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-70.0,-42.85714285714286,4.285714285714292,22.85714285714286,-54.285714285714285,14.074074074074076,36.29629629629631,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-42.22222222222223,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9241,9241,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-70.0,-42.85714285714286,4.285714285714292,22.85714285714286,-51.42857142857143,14.074074074074076,39.25925925925927,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-40.74074074074075,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9242,9242,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-42.85714285714286,5.714285714285722,22.85714285714286,-48.57142857142858,14.074074074074076,42.22222222222223,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-39.25925925925926,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9243,9243,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-42.85714285714286,2.857142857142847,22.85714285714286,-44.285714285714285,14.074074074074076,46.66666666666666,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-37.77777777777778,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9244,9244,2024-09-04 12:56:08,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,0.0,22.85714285714286,-40.0,14.074074074074076,51.11111111111112,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-36.29629629629629,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9245,9245,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,0.0,21.428571428571416,-35.71428571428571,14.074074074074076,55.55555555555557,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-36.29629629629629,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9246,9246,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-67.14285714285714,-37.142857142857146,0.0,22.85714285714286,-31.42857142857143,14.074074074074076,58.51851851851853,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-33.33333333333334,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9247,9247,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-67.14285714285714,-37.142857142857146,0.0,22.85714285714286,-28.57142857142857,14.074074074074076,62.96296296296296,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-31.851851851851848,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9248,9248,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-67.14285714285714,-37.142857142857146,0.0,21.428571428571416,-18.57142857142857,14.074074074074076,65.92592592592592,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-30.370370370370367,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9249,9249,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-67.14285714285714,-37.142857142857146,1.4285714285714164,20.0,-15.714285714285708,14.074074074074076,67.40740740740739,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-28.88888888888889,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9250,9250,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-67.14285714285714,-37.142857142857146,0.0,18.57142857142857,-18.57142857142857,14.074074074074076,70.37037037037038,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-27.407407407407405,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9251,9251,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,1.4285714285714164,17.142857142857153,-14.285714285714292,14.074074074074076,71.85185185185185,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-25.925925925925924,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9252,9252,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,1.4285714285714164,17.142857142857153,-12.85714285714286,14.074074074074076,68.88888888888889,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-24.444444444444443,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9253,9253,2024-09-04 12:56:09,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,-1.4285714285714164,15.714285714285722,-8.57142857142857,14.074074074074076,71.85185185185185,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-22.96296296296296,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9254,9254,2024-09-04 12:56:10,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,-2.857142857142861,14.285714285714278,-8.57142857142857,14.074074074074076,73.33333333333334,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-21.48148148148148,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9255,9255,2024-09-04 12:56:10,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,-4.285714285714278,12.85714285714286,-7.142857142857139,14.074074074074076,77.77777777777777,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-22.96296296296296,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9256,9256,2024-09-04 12:56:10,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,-1.4285714285714164,12.85714285714286,-8.57142857142857,14.074074074074076,80.74074074074073,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-24.444444444444443,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9257,9257,2024-09-04 12:56:10,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,-2.857142857142861,14.285714285714278,-7.142857142857139,14.074074074074076,85.18518518518519,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-24.444444444444443,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9258,9258,2024-09-04 12:56:10,light_state,-30.0,2.857142857142847,-91.42857142857144,-85.71428571428572,52.85714285714283,-68.57142857142857,-37.142857142857146,-4.285714285714278,15.714285714285722,-4.285714285714278,14.074074074074076,85.18518518518519,37.77777777777777,27.40740740740742,-97.03703703703704,-88.14814814814815,-25.925925925925924,92.59259259259258,-25.925925925925924,-46.66666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
